   0)   Xorg-1758    |   0.231 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.140 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   1.016 us    |            }
   0)   Xorg-1758    | + 20.678 us   |          }
   0)   Xorg-1758    | + 22.855 us   |        }
   0)   Xorg-1758    | + 24.610 us   |      }
   0)   Xorg-1758    |   0.153 us    |      fbcon_getxy();
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.134 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.536 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.130 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.392 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.230 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.125 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   2.462 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.137 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.138 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.647 us    |            }
   0)   Xorg-1758    |   3.538 us    |          }
   0)   Xorg-1758    |   4.900 us    |        }
   0)   Xorg-1758    |   6.799 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.129 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.387 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.131 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.387 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.125 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.131 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   2.565 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.310 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.234 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   1.087 us    |            }
   0)   Xorg-1758    |   4.088 us    |          }
   0)   Xorg-1758    |   5.076 us    |        }
   0)   Xorg-1758    |   6.549 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.120 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.375 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.164 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.519 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.158 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.337 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   2.477 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.129 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.159 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.688 us    |            }
   0)   Xorg-1758    |   3.668 us    |          }
   0)   Xorg-1758    |   4.991 us    |        }
   0)   Xorg-1758    |   6.607 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.190 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.571 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.109 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.439 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.103 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.106 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    | + 11.633 us   |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.120 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.114 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.576 us    |            }
   0)   Xorg-1758    | + 12.873 us   |          }
   0)   Xorg-1758    | + 14.347 us   |        }
   0)   Xorg-1758    | + 16.199 us   |      }
   0)   Xorg-1758    |   0.127 us    |      fbcon_getxy();
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.101 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.316 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.097 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.491 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.101 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.098 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   2.035 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.102 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.227 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.639 us    |            }
   0)   Xorg-1758    |   3.055 us    |          }
   0)   Xorg-1758    |   3.777 us    |        }
   0)   Xorg-1758    |   5.087 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.099 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.331 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.103 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.309 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.122 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.105 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   0.375 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.103 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.113 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.518 us    |            }
   0)   Xorg-1758    |   1.565 us    |          }
   0)   Xorg-1758    |   2.650 us    |        }
   0)   Xorg-1758    |   4.510 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.103 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.310 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.102 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.309 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.103 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.102 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   0.340 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.103 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.106 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.515 us    |            }
   0)   Xorg-1758    |   1.238 us    |          }
   0)   Xorg-1758    |   1.880 us    |        }
   0)   Xorg-1758    |   3.164 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.100 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.486 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.101 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.310 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.101 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.121 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    | + 13.905 us   |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.117 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.109 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.555 us    |            }
   0)   Xorg-1758    | + 15.183 us   |          }
   0)   Xorg-1758    | + 16.860 us   |        }
   0)   Xorg-1758    | + 18.248 us   |      }
   0)   Xorg-1758    |   0.114 us    |      fbcon_getxy();
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.103 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.317 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.282 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.689 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.102 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.104 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    | + 15.922 us   |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.105 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.212 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.855 us    |            }
   0)   Xorg-1758    | + 17.221 us   |          }
   0)   Xorg-1758    | + 18.699 us   |        }
   0)   Xorg-1758    | + 20.116 us   |      }
   0)   Xorg-1758    |   0.111 us    |      fbcon_getxy();
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.101 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.589 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.101 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.342 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.105 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.103 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   0.777 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.101 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.106 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.509 us    |            }
   0)   Xorg-1758    |   1.750 us    |          }
   0)   Xorg-1758    |   2.601 us    |        }
   0)   Xorg-1758    |   4.186 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.098 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.471 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.103 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.308 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.144 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.103 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   2.773 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.102 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.108 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.673 us    |            }
   0)   Xorg-1758    |   3.897 us    |          }
   0)   Xorg-1758    |   5.094 us    |        }
   0)   Xorg-1758    |   6.332 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.103 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.314 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.103 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.310 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.100 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.101 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   0.980 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.102 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.110 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.520 us    |            }
   0)   Xorg-1758    |   1.864 us    |          }
   0)   Xorg-1758    |   2.737 us    |        }
   0)   Xorg-1758    |   3.771 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.099 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.339 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.098 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.317 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.099 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.310 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   1.815 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.106 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.107 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.742 us    |            }
   0)   Xorg-1758    |   3.057 us    |          }
   0)   Xorg-1758    |   4.180 us    |        }
   0)   Xorg-1758    |   5.413 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.100 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.309 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.112 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.318 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.100 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.100 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   1.117 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.100 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.105 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.506 us    |            }
   0)   Xorg-1758    |   2.008 us    |          }
   0)   Xorg-1758    |   2.858 us    |        }
   0)   Xorg-1758    |   4.343 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.097 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.305 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.101 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.307 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.449 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   2.209 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   3.353 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.101 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.109 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.518 us    |            }
   0)   Xorg-1758    |   4.481 us    |          }
   0)   Xorg-1758    |   7.797 us    |        }
   0)   Xorg-1758    |   9.056 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.099 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.307 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.101 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.304 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.351 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.222 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   0.826 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.213 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.110 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.871 us    |            }
   0)   Xorg-1758    |   2.002 us    |          }
   0)   Xorg-1758    |   3.152 us    |        }
   0)   Xorg-1758    |   4.175 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.100 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.312 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.101 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.309 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.210 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.099 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   6.381 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.128 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.108 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.541 us    |            } /* vmw_fb_dirty_mark [vmwgfx] */
   0)   Xorg-1758    |   7.279 us    |          }
   0)   Xorg-1758    |   8.668 us    |        }
   0)   Xorg-1758    |   9.699 us    |      }
   0)   Xorg-1758    |   0.111 us    |      fbcon_getxy();
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.100 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.309 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.104 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.326 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.100 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.116 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    | + 74.171 us   |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.117 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.116 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.738 us    |            }
   0)   Xorg-1758    | + 76.300 us   |          }
   0)   Xorg-1758    | + 77.210 us   |        }
   0)   Xorg-1758    | + 78.291 us   |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.104 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.565 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.104 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.307 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.137 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.099 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   1.785 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.104 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.207 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.915 us    |            }
   0)   Xorg-1758    |   3.124 us    |          }
   0)   Xorg-1758    |   4.221 us    |        }
   0)   Xorg-1758    |   5.622 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.213 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.732 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.107 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.306 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.101 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.104 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   1.227 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.261 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.188 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.998 us    |            }
   0)   Xorg-1758    |   2.545 us    |          }
   0)   Xorg-1758    |   3.228 us    |        }
   0)   Xorg-1758    |   4.699 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.103 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.314 us    |        } /* get_color */
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.280 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.637 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.100 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.102 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   1.981 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.104 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.109 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.518 us    |            }
   0)   Xorg-1758    |   2.870 us    |          }
   0)   Xorg-1758    |   3.603 us    |        }
   0)   Xorg-1758    |   4.969 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.141 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.584 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.102 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.300 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.100 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.102 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   2.411 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.102 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.109 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.811 us    |            }
   0)   Xorg-1758    |   3.626 us    |          }
   0)   Xorg-1758    |   4.557 us    |        }
   0)   Xorg-1758    |   5.995 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.276 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.703 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.101 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.304 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.102 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.100 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   1.523 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.234 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.108 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.742 us    |            }
   0)   Xorg-1758    |   2.721 us    |          }
   0)   Xorg-1758    |   3.411 us    |        }
   0)   Xorg-1758    |   4.906 us    |      }
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.100 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.737 us    |        }
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.104 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.305 us    |        }
   0)   Xorg-1758    |               |        bit_putcs() {
   0)   Xorg-1758    |   0.103 us    |          fb_get_color_depth();
   0)   Xorg-1758    |   0.102 us    |          fb_get_buffer_offset();
   0)   Xorg-1758    |               |          vmw_fb_imageblit [vmwgfx]() {
   0)   Xorg-1758    |   5.554 us    |            cfb_imageblit();
   0)   Xorg-1758    |               |            vmw_fb_dirty_mark [vmwgfx]() {
   0)   Xorg-1758    |   0.099 us    |              _raw_spin_lock_irqsave();
   0)   Xorg-1758    |   0.106 us    |              _raw_spin_unlock_irqrestore();
   0)   Xorg-1758    |   0.513 us    |            }
   0)   Xorg-1758    |   6.473 us    |          }
   0)   Xorg-1758    |   7.621 us    |        }
   0)   Xorg-1758    |   9.074 us    |      }
   0)   Xorg-1758    |   0.321 us    |      fbcon_getxy();
   0)   Xorg-1758    |               |      fbcon_putcs() {
   0)   Xorg-1758    |               |        get_color() {
   0)   Xorg-1758    |   0.100 us    |          fb_get_color_depth();
